"Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments."
BLZ,Belize,Belize,Belize,Americas,Americas,Upper-middle-income,Upper-middle-income,Upper-middle-income,1.9,1.9,1.9,16.799999999999997,16.799999999999997,16.799999999999997,10.50946,10.50946,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,low exposure,low exposure,low exposure,low exposure,none,2.9317843914031982,2.9317843914031982,81.62040710449219,81.62040710449219,81.62040710449219,0.10663695038438344,0.10663695038438344,0.10663695038438344,0.11153737618362213,0.11153737618362213,0.11153737618362213,42.3910809205294,42.3910809205294,0.6980000138282776,0.6980000138282776,0.6980000138282776,0.610229002
BOL,Bolivia (Plurinational State of),Bolivia (Plurinational State of),Bolivia (Plurinational State of),Americas,Americas,Lower-middle-income,Lower-middle-income,Lower-middle-income,4.2,4.2,4.2,12.5,12.5,12.5,25.23416,25.23416,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,single exposure,single exposure,single exposure,ambient-pollution-dominant,ambient pollution,3.989597797393799,3.989597797393799,101.69656372070313,101.69656372070313,101.69656372070313,-0.10728605119482122,-0.10728605119482122,-0.10728605119482122,-0.1843641660627218,-0.1843641660627218,-0.1843641660627218,70.3450412826165,70.3450412826165,0.6909999847412109,0.6909999847412109,0.6909999847412109,0.599010799
BRA,Brazil,Brazil,Brazil,Americas,Americas,Upper-middle-income,Upper-middle-income,Upper-middle-income,8.9,8.9,8.9,3.549999999999997,3.549999999999997,3.549999999999997,10.94008,10.94008,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,low exposure,low exposure,low exposure,low exposure,none,12.557271003723145,12.557271003723145,286.3226623535156,286.3226623535156,286.3226623535156,-0.02573356815572468,-0.02573356815572468,-0.02573356815572468,0.01586048746599782,0.01586048746599782,0.01586048746599782,87.1360781715439,87.1360781715439,0.7559999823570251,0.7559999823570251,0.7559999823570251,0.653043887
BRB,Barbados,Barbados,Barbados,Americas,Americas,High-income,High-income,High-income,1.7,1.7,1.7,0,0,0,9.78987,9.78987,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,low exposure,low exposure,low exposure,low exposure,none,12.615375518798828,12.615375518798828,250.0895843505859,250.0895843505859,250.0895843505859,-0.3785627953914179,-0.3785627953914179,-0.3785627953914179,-0.36210815844160665,-0.36210815844160665,-0.36210815844160665,59.3220365433819,59.3220365433819,0.8029999732971191,0.8029999732971191,0.8029999732971191,0.746748764
BRN,Brunei Darussalam,Brunei Darussalam,Brunei Darussalam,Western Pacific,Western Pacific,High-income,High-income,High-income,2.2,2.2,2.2,0,0,0,6.86475,6.86475,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,low exposure,low exposure,low exposure,low exposure,none,13.679767608642578,13.679767608642578,321.7373962402344,321.7373962402344,321.7373962402344,0.099479576018395,0.099479576018395,0.099479576018395,0.2070401150112501,0.2070401150112501,0.2070401150112501,74.7667316936175,74.7667316936175,NA,NA,NA,0.810234367
BTN,Bhutan,Bhutan,Bhutan,South-East Asia,South-East Asia,Lower-middle-income,Lower-middle-income,Lower-middle-income,2.6,2.6,2.6,11.700000000000005,11.700000000000005,11.700000000000005,26.09506,26.09506,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,single exposure,single exposure,single exposure,ambient-pollution-dominant,ambient pollution,6.550197124481201,6.550197124481201,190.94960021972656,190.94960021972656,190.94960021972656,0.04632277298271761,0.04632277298271761,0.04632277298271761,0.12469708741533904,0.12469708741533904,0.12469708741533904,40.3075199874379,40.3075199874379,0.6769999861717224,0.6769999861717224,0.6769999861717224,0.473062378
BWA,Botswana,Botswana,Botswana,African,African,Upper-middle-income,Upper-middle-income,Upper-middle-income,3.5,3.5,3.5,34.900000000000006,34.900000000000006,34.900000000000006,12.8184,12.8184,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,low exposure,low exposure,low exposure,low exposure,none,1.1814955472946167,1.1814955472946167,34.19679641723633,34.19679641723633,34.19679641723633,-0.2964124962026056,-0.2964124962026056,-0.2964124962026056,-0.28670517921951205,-0.28670517921951205,-0.28670517921951205,66.5182767068255,66.5182767068255,0.6800000071525574,0.6800000071525574,0.6800000071525574,0.642721629
CAF,Central African Republic,Central African Republic,Central African Republic,African,African,Low-income,Low-income,Low-income,NA,NA,NA,99.2,99.2,99.2,27.19802,27.19802,FALSE,NA,NA,NA,NA,NA,NA,insufficient data,insufficient data,insufficient data,insufficient data,NA,0.6284513473510742,0.6284513473510742,17.46633529663086,17.46633529663086,17.46633529663086,NA,NA,NA,NA,NA,NA,42.8547782897949,42.8547782897949,0.3869999945163727,0.3869999945163727,0.3869999945163727,0.30916769
CAN,Canada,Canada,Canada,Americas,Americas,High-income,High-income,High-income,9.7,9.7,9.7,0,0,0,6.38944,6.38944,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,low exposure,low exposure,low exposure,low exposure,none,49.90150451660156,49.90150451660156,945.0972900390624,945.0972900390624,945.0972900390624,1.048949212133635,1.048949212133635,1.048949212133635,1.0146080378652198,1.0146080378652198,1.0146080378652198,82.1779279079275,82.1779279079275,0.9340000152587892,0.9340000152587892,0.9340000152587892,0.87317068
CHE,Switzerland,Switzerland,Switzerland,European,European,High-income,High-income,High-income,22.9,22.9,22.9,0,0,0,8.96682,8.96682,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,single exposure,single exposure,single exposure,tobacco-dominant,tobacco,32.16400146484375,32.16400146484375,638.639404296875,638.639404296875,638.639404296875,-0.0459807036170692,-0.0459807036170692,-0.0459807036170692,-0.08030072752931598,-0.08030072752931598,-0.08030072752931598,84.2006477608879,84.2006477608879,0.9649999737739564,0.9649999737739564,0.9649999737739564,0.933059111
CHL,Chile,Chile,Chile,Americas,Americas,High-income,High-income,High-income,26.7,26.7,26.7,0,0,0,20.48648,20.48648,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,single exposure,single exposure,single exposure,tobacco-dominant,tobacco,16.295358657836914,16.295358657836914,308.1735534667969,308.1735534667969,308.1735534667969,-0.4959011823549995,-0.4959011823549995,-0.4959011823549995,-0.664100293556242,-0.664100293556242,-0.664100293556242,88.4660511664452,88.4660511664452,0.8560000061988831,0.8560000061988831,0.8560000061988831,0.771514716
CHN,China,China,China,Western Pacific,Western Pacific,Upper-middle-income,Upper-middle-income,Upper-middle-income,1.6,1.6,1.6,16.200000000000003,16.200000000000003,16.200000000000003,38.153,38.153,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,single exposure,single exposure,single exposure,ambient-pollution-dominant,ambient pollution,38.2402229309082,38.2402229309082,842.542236328125,842.542236328125,842.542236328125,0.9737583431131313,0.9737583431131313,0.9737583431131313,1.2703757864762033,1.2703757864762033,1.2703757864762033,64.721076965332,64.721076965332,0.7850000262260437,0.7850000262260437,0.7850000262260437,0.72162976
CIV,Côte d'Ivoire,Côte d'Ivoire,Côte d'Ivoire,African,African,Lower-middle-income,Lower-middle-income,Lower-middle-income,0.5,0.5,0.5,63.1,63.1,63.1,40.41493,40.41493,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2,double exposure,double exposure,double exposure,energy poverty + ambient pollution,ambient pollution,0.5245752930641174,0.5245752930641174,15.801276206970217,15.801276206970217,15.801276206970217,0.01021265304746406,0.01021265304746406,0.01021265304746406,2.6438593179363076e-4,2.6438593179363076e-4,2.6438593179363076e-4,52.3183461956059,52.3183461956059,0.5299999713897705,0.5299999713897705,0.5299999713897705,0.425941883
CMR,Cameroon,Cameroon,Cameroon,African,African,Lower-middle-income,Lower-middle-income,Lower-middle-income,0.3,0.3,0.3,72.6,72.6,72.6,56.36692,56.36692,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2,double exposure,double exposure,double exposure,energy poverty + ambient pollution,ambient pollution,0.9084367752075196,0.9084367752075196,25.336105346679688,25.336105346679688,25.336105346679688,0.05091763807914981,0.05091763807914981,0.05091763807914981,0.03935463369063739,0.03935463369063739,0.03935463369063739,54.5548664463635,54.5548664463635,0.5809999704360962,0.5809999704360962,0.5809999704360962,0.479691223
COD,Democratic Republic of the Congo,Democratic Republic of the Congo,Democratic Republic of the Congo,African,African,Low-income,Low-income,Low-income,0.6,0.6,0.6,95.6,95.6,95.6,31.57858,31.57858,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2,double exposure,double exposure,double exposure,energy poverty + ambient pollution,energy poverty,0.7599872350692749,0.7599872350692749,20.978715896606445,20.978715896606445,20.978715896606445,0.12484102212509396,0.12484102212509396,0.12484102212509396,0.08292705555619484,0.08292705555619484,0.08292705555619484,43.6290681792218,43.6290681792218,0.4749999940395355,0.4749999940395355,0.4749999940395355,0.383179849
COG,Congo,Congo,Congo,African,African,Lower-middle-income,Lower-middle-income,Lower-middle-income,0.9,0.9,0.9,64.6,64.6,64.6,29.48397,29.48397,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2,double exposure,double exposure,double exposure,energy poverty + ambient pollution,energy poverty,0.5786452889442444,0.5786452889442444,19.395034790039063,19.395034790039063,19.395034790039063,-0.03035454924026906,-0.03035454924026906,-0.03035454924026906,-0.03722453137237418,-0.03722453137237418,-0.03722453137237418,63.6179125824196,63.6179125824196,0.5979999899864197,0.5979999899864197,0.5979999899864197,0.583075236
COK,Cook Islands,Cook Islands,Cook Islands,Western Pacific,Western Pacific,NA,NA,NA,22.2,22.2,22.2,23.90000000000001,23.90000000000001,23.90000000000001,7.80121,7.80121,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,single exposure,single exposure,single exposure,tobacco-dominant,tobacco,15.27880573272705,15.27880573272705,356.2694396972656,356.2694396972656,356.2694396972656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.779109955
COL,Colombia,Colombia,Colombia,Americas,Americas,Upper-middle-income,Upper-middle-income,Upper-middle-income,4.4,4.4,4.4,9.099999999999994,9.099999999999994,9.099999999999994,14.03552,14.03552,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,low exposure,low exposure,low exposure,low exposure,none,7.445199966430664,7.445199966430664,156.31385803222656,156.31385803222656,156.31385803222656,-0.05957530724924748,-0.05957530724924748,-0.05957530724924748,-0.09620997056108165,-0.09620997056108165,-0.09620997056108165,77.8339570326128,77.8339570326128,0.7519999742507935,0.7519999742507935,0.7519999742507935,0.655442913
COM,Comoros,Comoros,Comoros,African,African,Lower-middle-income,Lower-middle-income,Lower-middle-income,2.1,2.1,2.1,91.7,91.7,91.7,14.3724,14.3724,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,single exposure,single exposure,single exposure,energy-poverty-dominant,energy poverty,0.9044564962387084,0.9044564962387084,25.931720733642575,25.931720733642575,25.931720733642575,-0.21560954548562175,-0.21560954548562175,-0.21560954548562175,-0.25207279043580255,-0.25207279043580255,-0.25207279043580255,32.4124444313246,32.4124444313246,0.5849999785423279,0.5849999785423279,0.5849999785423279,0.475978688
CPV,Cabo Verde,Cabo Verde,Cabo Verde,African,African,Upper-middle-income,Upper-middle-income,Upper-middle-income,2.7,2.7,2.7,19,19,19,31.08072,31.08072,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,single exposure,single exposure,single exposure,ambient-pollution-dominant,ambient pollution,4.489012241363525,4.489012241363525,86.73439025878906,86.73439025878906,86.73439025878906,-0.17613616453709763,-0.17613616453709763,-0.17613616453709763,-0.1914364165367493,-0.1914364165367493,-0.1914364165367493,74.1607930892827,74.1607930892827,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.533534539
CRI,Costa Rica,Costa Rica,Costa Rica,Americas,Americas,High-income,High-income,High-income,4.5,4.5,4.5,4.099999999999994,4.099999999999994,4.099999999999994,14.69544,14.69544,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,low exposure,low exposure,low exposure,low exposure,none,5.184364318847656,5.184364318847656,111.79977416992188,111.79977416992188,111.79977416992188,-0.45705510968268975,-0.45705510968268975,-0.45705510968268975,-0.48072489559813536,-0.48072489559813536,-0.48072489559813536,77.9868940200009,77.9868940200009,0.8040000200271606,0.8040000200271606,0.8040000200271606,0.700340477
CUB,Cuba,Cuba,Cuba,Americas,Americas,Upper-middle-income,Upper-middle-income,Upper-middle-income,9.5,9.5,9.5,5.299999999999997,5.299999999999997,5.299999999999997,13.31979,13.31979,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,low exposure,low exposure,low exposure,low exposure,none,36.49993896484375,36.49993896484375,760.82659912109375,760.82659912109375,760.82659912109375,0.6826483066124798,0.6826483066124798,0.6826483066124798,0.7938466915472133,0.7938466915472133,0.7938466915472133,77.0987701416016,77.0987701416016,0.7419999837875366,0.7419999837875366,0.7419999837875366,0.668729864
CYP,Cyprus,Cyprus,Cyprus,European,European,High-income,High-income,High-income,23.9,23.9,23.9,0,0,0,14.51621,14.51621,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,single exposure,single exposure,single exposure,tobacco-dominant,tobacco,14.76042652130127,14.76042652130127,288.02056884765625,288.02056884765625,288.02056884765625,-0.4548373065028295,-0.4548373065028295,-0.4548373065028295,-0.5914553845262897,-0.5914553845262897,-0.5914553845262897,66.6718365394971,66.6718365394971,NA,NA,NA,0.835630545
CZE,Czechia,Czechia,Czechia,European,European,High-income,High-income,High-income,26.5,26.5,26.5,0,0,0,14.34125,14.34125,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,single exposure,single exposure,single exposure,tobacco-dominant,tobacco,34.687931060791016,34.687931060791016,695.25213623046875,695.25213623046875,695.25213623046875,0.02059641929442784,0.02059641929442784,0.02059641929442784,-0.02605633091263758,-0.02605633091263758,-0.02605633091263758,72.6810594374316,72.6810594374316,0.890999972820282,0.890999972820282,0.890999972820282,0.828450433
DEU,Germany,Germany,Germany,European,European,High-income,High-income,High-income,19.3,19.3,19.3,0,0,0,10.73096,10.73096,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,single exposure,single exposure,single exposure,tobacco-dominant,tobacco,43.45861053466797,43.45861053466797,895.89129638671875,895.89129638671875,895.89129638671875,0.3021178399586846,0.3021178399586846,0.3021178399586846,0.3809912441077576,0.3809912441077576,0.3809912441077576,81.6325870653934,81.6325870653934,0.9480000138282776,0.9480000138282776,0.9480000138282776,0.902957091
DJI,Djibouti,Djibouti,Djibouti,Eastern Mediterranean,Eastern Mediterranean,Lower-middle-income,Lower-middle-income,Lower-middle-income,NA,NA,NA,90.3,90.3,90.3,19.98484,19.98484,FALSE,NA,NA,NA,NA,NA,NA,insufficient data,insufficient data,insufficient data,insufficient data,NA,1.6016274690628052,1.6016274690628052,43.55792236328125,43.55792236328125,43.55792236328125,NA,NA,NA,NA,NA,NA,72.2882954556515,72.2882954556515,0.5120000243186951,0.5120000243186951,0.5120000243186951,0.487958371
DMA,Dominica,Dominica,Dominica,Americas,Americas,Upper-middle-income,Upper-middle-income,Upper-middle-income,NA,NA,NA,12.299999999999995,12.299999999999995,12.299999999999995,8.22238,8.22238,FALSE,NA,NA,NA,NA,NA,NA,insufficient data,insufficient data,insufficient data,insufficient data,NA,11.73472785949707,11.73472785949707,274.13116455078125,274.13116455078125,274.13116455078125,NA,NA,NA,NA,NA,NA,72.2613620044042,72.2613620044042,NA,NA,NA,0.746967185
DNK,Denmark,Denmark,Denmark,European,European,High-income,High-income,High-income,16.1,16.1,16.1,0,0,0,9.65653,9.65653,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,single exposure,single exposure,single exposure,tobacco-dominant,tobacco,66.5417251586914,66.5417251586914,1242.6527099609375,1242.6527099609375,1242.6527099609375,1.7125517312645937,1.7125517312645937,1.7125517312645937,1.5337583440772224,1.5337583440772224,1.5337583440772224,88.2616449318149,88.2616449318149,0.9470000267028807,0.9470000267028807,0.9470000267028807,0.896424204
DOM,Dominican Republic,Dominican Republic,Dominican Republic,Americas,Americas,Upper-middle-income,Upper-middle-income,Upper-middle-income,5.8,5.8,5.8,7.700000000000003,7.700000000000003,7.700000000000003,7.58534,7.58534,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,low exposure,low exposure,low exposure,low exposure,none,10.56827163696289,10.56827163696289,245.8771820068359,245.8771820068359,245.8771820068359,0.15190218396288993,0.15190218396288993,0.15190218396288993,0.19365485156098405,0.19365485156098405,0.19365485156098405,72.9243347395035,72.9243347395035,0.7559999823570251,0.7559999823570251,0.7559999823570251,0.619388201
DZA,Algeria,Algeria,Algeria,African,African,Upper-middle-income,Upper-middle-income,Upper-middle-income,0.6,0.6,0.6,0.29999999999999716,0.29999999999999716,0.29999999999999716,22.68313,22.68313,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,low exposure,low exposure,low exposure,low exposure,none,2.655426025390625,2.655426025390625,72.21320343017578,72.21320343017578,72.21320343017578,-0.22942657079926637,-0.22942657079926637,-0.22942657079926637,-0.1730577654807412,-0.1730577654807412,-0.1730577654807412,73.6199218261573,73.6199218261573,0.7400000095367432,0.7400000095367432,0.7400000095367432,0.659500924
ECU,Ecuador,Ecuador,Ecuador,Americas,Americas,Upper-middle-income,Upper-middle-income,Upper-middle-income,2.6,2.6,2.6,5.400000000000006,5.400000000000006,5.400000000000006,16.54855,16.54855,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,low exposure,low exposure,low exposure,low exposure,none,4.066473960876465,4.066473960876465,89.53636169433594,89.53636169433594,89.53636169433594,-0.1246954746132521,-0.1246954746132521,-0.1246954746132521,-0.16450391370997042,-0.16450391370997042,-0.16450391370997042,63.0871268249117,63.0871268249117,0.7459999918937683,0.7459999918937683,0.7459999918937683,0.661017053
EGY,Egypt,Egypt,Egypt,Eastern Mediterranean,Eastern Mediterranean,Lower-middle-income,Lower-middle-income,Lower-middle-income,0.4,0.4,0.4,0.09999999999999432,0.09999999999999432,0.09999999999999432,63.15743,63.15743,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,single exposure,single exposure,single exposure,ambient-pollution-dominant,ambient pollution,3.043804168701172,3.043804168701172,82.90209197998047,82.90209197998047,82.90209197998047,0.06080102469154214,0.06080102469154214,0.06080102469154214,0.08033662180690229,0.08033662180690229,0.08033662180690229,42.5686062621468,42.5686062621468,0.7260000109672546,0.7260000109672546,0.7260000109672546,0.606787094
